chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
XIII,100,24.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,4,7,3,630.0,0.5917391304347827,0.1880665016009605,15.0
XIII,100,24.0,half_window,50,0.75,0.42857142857142855,0.5454545454545454,4,7,3,630.0,0.5917391304347827,0.1880665016009605,15.0
XIII,100,24.0,quarter_window,25,0.5,0.2857142857142857,0.36363636363636365,4,7,3,630.0,0.5917391304347827,0.1880665016009605,15.0
XIII,100,25.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,4,7,3,630.0,0.5917391304347827,0.1880665016009605,15.0
XIII,100,25.0,half_window,50,0.75,0.42857142857142855,0.5454545454545454,4,7,3,630.0,0.5917391304347827,0.1880665016009605,15.0
XIII,100,25.0,quarter_window,25,0.5,0.2857142857142857,0.36363636363636365,4,7,3,630.0,0.5917391304347827,0.1880665016009605,15.0
XIII,100,26.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,26.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,26.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,27.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,27.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,27.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,28.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,28.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,28.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,29.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,29.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,29.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,3.0,full_window,100,0.7272727272727273,1.0,0.8421052631578948,11,7,4,330.0,0.8838930534732634,0.7674882155241852,19.285714285714285
XIII,100,3.0,half_window,50,0.6363636363636364,1.0,0.7777777777777778,11,7,4,330.0,0.8838930534732634,0.7674882155241852,19.285714285714285
XIII,100,3.0,quarter_window,25,0.36363636363636365,0.5714285714285714,0.4444444444444444,11,7,4,330.0,0.8838930534732634,0.7674882155241852,19.285714285714285
XIII,100,30.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,30.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,30.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,31.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,31.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,31.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,32.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,32.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,32.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,33.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,33.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,33.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,34.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,34.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,34.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,35.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,35.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,35.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,36.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,36.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,36.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,37.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,37.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,37.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,38.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,38.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,38.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,39.0,full_window,100,1.0,0.5714285714285714,0.7272727272727273,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,39.0,half_window,50,1.0,0.42857142857142855,0.6,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,39.0,quarter_window,25,0.6666666666666666,0.2857142857142857,0.4,3,7,4,730.0,0.5433133433283358,0.09307324544885272,15.0
XIII,100,4.0,full_window,100,0.8,1.0,0.888888888888889,10,7,3,230.0,0.893888055972014,0.7875373579055421,19.285714285714285
XIII,100,4.0,half_window,50,0.7,1.0,0.8235294117647058,10,7,3,230.0,0.893888055972014,0.7875373579055421,19.285714285714285
XIII,100,4.0,quarter_window,25,0.4,0.5714285714285714,0.47058823529411764,10,7,3,230.0,0.893888055972014,0.7875373579055421,19.285714285714285
XIII,100,40.0,full_window,100,1.0,0.42857142857142855,0.6,2,7,5,730.0,0.5433133433283358,0.09307324544885272,22.5
XIII,100,40.0,half_window,50,1.0,0.2857142857142857,0.4444444444444445,2,7,5,730.0,0.5433133433283358,0.09307324544885272,22.5
XIII,100,40.0,quarter_window,25,0.5,0.14285714285714285,0.22222222222222224,2,7,5,730.0,0.5433133433283358,0.09307324544885272,22.5
XIII,100,5.0,full_window,100,0.8,1.0,0.888888888888889,10,7,3,230.0,0.893888055972014,0.7875373579055421,19.285714285714285
XIII,100,5.0,half_window,50,0.7,1.0,0.8235294117647058,10,7,3,230.0,0.893888055972014,0.7875373579055421,19.285714285714285
XIII,100,5.0,quarter_window,25,0.4,0.5714285714285714,0.47058823529411764,10,7,3,230.0,0.893888055972014,0.7875373579055421,19.285714285714285
XIII,100,6.0,full_window,100,0.7777777777777778,0.8571428571428571,0.8155339805825242,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,6.0,half_window,50,0.6666666666666666,0.8571428571428571,0.75,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,6.0,quarter_window,25,0.4444444444444444,0.5714285714285714,0.5,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,7.0,full_window,100,0.7777777777777778,0.8571428571428571,0.8155339805825242,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,7.0,half_window,50,0.6666666666666666,0.8571428571428571,0.75,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,7.0,quarter_window,25,0.4444444444444444,0.5714285714285714,0.5,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,8.0,full_window,100,0.7777777777777778,0.8571428571428571,0.8155339805825242,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,8.0,half_window,50,0.6666666666666666,0.8571428571428571,0.75,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,8.0,quarter_window,25,0.4444444444444444,0.5714285714285714,0.5,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,9.0,full_window,100,0.7777777777777778,0.8571428571428571,0.8155339805825242,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,9.0,half_window,50,0.6666666666666666,0.8571428571428571,0.75,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIII,100,9.0,quarter_window,25,0.4444444444444444,0.5714285714285714,0.5,9,7,2,370.0,0.893888055972014,0.7875373579055421,17.5
XIV,100,0.0,full_window,100,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,0.0,half_window,50,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,0.0,quarter_window,25,0.13333333333333333,0.5,0.2105263157894737,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,1.0,full_window,100,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,1.0,half_window,50,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,1.0,quarter_window,25,0.13333333333333333,0.5,0.2105263157894737,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,10.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,10.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,10.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,11.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,11.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,11.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,12.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,12.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,12.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,13.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,13.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,13.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,14.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,14.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,14.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,15.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,15.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,15.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,16.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,16.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,16.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,17.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,17.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,17.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,18.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,18.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,18.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,19.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,19.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,19.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,2.0,full_window,100,0.25,0.75,0.375,12,4,8,720.0,0.45936031984007997,0.09342858683012101,18.333333333333332
XIV,100,2.0,half_window,50,0.25,0.75,0.375,12,4,8,720.0,0.45936031984007997,0.09342858683012101,18.333333333333332
XIV,100,2.0,quarter_window,25,0.16666666666666666,0.5,0.25,12,4,8,720.0,0.45936031984007997,0.09342858683012101,18.333333333333332
XIV,100,20.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,20.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,20.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,21.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,21.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,21.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,22.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,22.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,22.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,23.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,23.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,23.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,24.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,24.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,24.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,25.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,25.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,25.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,26.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,26.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,26.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,27.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,27.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,27.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,28.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,28.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,28.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,29.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,29.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,29.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,3.0,full_window,100,0.3,0.75,0.4285714285714285,10,4,6,720.0,0.4693553223388306,0.09738446175432829,18.333333333333332
XIV,100,3.0,half_window,50,0.3,0.75,0.4285714285714285,10,4,6,720.0,0.4693553223388306,0.09738446175432829,18.333333333333332
XIV,100,3.0,quarter_window,25,0.2,0.5,0.28571428571428575,10,4,6,720.0,0.4693553223388306,0.09738446175432829,18.333333333333332
XIV,100,30.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,30.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,30.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,31.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,31.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,31.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,32.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,32.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,32.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,33.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,33.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,33.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,34.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,34.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,34.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,35.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,35.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,35.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,36.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,36.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,36.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,37.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,37.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,37.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,38.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,38.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,38.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,39.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,39.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,39.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,4.0,full_window,100,0.375,0.75,0.5,8,4,4,720.0,0.48434782608695653,0.10353644991347707,18.333333333333332
XIV,100,4.0,half_window,50,0.375,0.75,0.5,8,4,4,720.0,0.48434782608695653,0.10353644991347707,18.333333333333332
XIV,100,4.0,quarter_window,25,0.25,0.5,0.3333333333333333,8,4,4,720.0,0.48434782608695653,0.10353644991347707,18.333333333333332
XIV,100,40.0,full_window,100,1.0,0.75,0.8571428571428571,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,40.0,half_window,50,1.0,0.5,0.6666666666666666,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,40.0,quarter_window,25,0.5,0.25,0.3333333333333333,2,4,2,870.0,0.9704497751124438,0.7497100564721474,22.5
XIV,100,5.0,full_window,100,0.6,0.75,0.6666666666666665,5,4,1,770.0,0.7294252873563218,0.26429139293443416,18.333333333333332
XIV,100,5.0,half_window,50,0.6,0.75,0.6666666666666665,5,4,1,770.0,0.7294252873563218,0.26429139293443416,18.333333333333332
XIV,100,5.0,quarter_window,25,0.4,0.5,0.4444444444444445,5,4,1,770.0,0.7294252873563218,0.26429139293443416,18.333333333333332
XIV,100,6.0,full_window,100,0.6,0.75,0.6666666666666665,5,4,1,770.0,0.7294252873563218,0.26429139293443416,18.333333333333332
XIV,100,6.0,half_window,50,0.6,0.75,0.6666666666666665,5,4,1,770.0,0.7294252873563218,0.26429139293443416,18.333333333333332
XIV,100,6.0,quarter_window,25,0.4,0.5,0.4444444444444445,5,4,1,770.0,0.7294252873563218,0.26429139293443416,18.333333333333332
XIV,100,7.0,full_window,100,0.75,0.75,0.75,4,4,0,770.0,0.8894452773613193,0.5241558388106285,18.333333333333332
XIV,100,7.0,half_window,50,0.75,0.75,0.75,4,4,0,770.0,0.8894452773613193,0.5241558388106285,18.333333333333332
XIV,100,7.0,quarter_window,25,0.5,0.5,0.5,4,4,0,770.0,0.8894452773613193,0.5241558388106285,18.333333333333332
XIV,100,8.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,8.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,8.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,9.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,9.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,9.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XV,100,0.0,full_window,100,0.5,1.0,0.6666666666666666,14,5,9,280.0,0.8755722138930535,0.7345087373558048,42.0
XV,100,0.0,half_window,50,0.21428571428571427,0.6,0.3157894736842105,14,5,9,280.0,0.8755722138930535,0.7345087373558048,42.0
XV,100,0.0,quarter_window,25,0.14285714285714285,0.4,0.21052631578947364,14,5,9,280.0,0.8755722138930535,0.7345087373558048,42.0
XV,100,1.0,full_window,100,0.5833333333333334,1.0,0.7368421052631579,12,5,7,270.0,0.8755722138930535,0.7345087373558048,42.0
XV,100,1.0,half_window,50,0.25,0.6,0.35294117647058826,12,5,7,270.0,0.8755722138930535,0.7345087373558048,42.0
